DAT	Well	OD590	OD595	OD700	sampling	Plate	hour	set	Comp	Conc	Unit	BOT	DIV	Tox	ToxC	CellsL	CellsD	CellsT	pDead
11/10/13 15:50	C11	0,220182	0,220055	0,195221	10/10/13	Div1	0	set1	Cipro	0,022	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	C12	0,0610854	0,0604973	0,0532465	10/10/13	Div1	0	set1	Cipro	0,01	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D01	0,106724	0,10558	0,0958863	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D02	0,105327	0,1037	0,0913887	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D03	0,116881	0,114837	0,106218	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D04	0,0721695	0,0718031	0,0640026	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D05	0,139328	0,138164	0,123899	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D06	0,14328	0,14056	0,125582	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D07	0,178053	0,177442	0,160881	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D08	0,157557	0,155977	0,137763	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D09	0,108065	0,10541	0,0933261	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D10	0,126444	0,124797	0,110629	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D11	0,16173	0,161441	0,142958	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	D12	0,12432	0,123421	0,108138	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E01	0,0829609	0,0810484	0,0744471	10/10/13	Div1	0	set1	SMX	100	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E02	0,110822	0,10637	0,0950979	10/10/13	Div1	0	set1	SMX	33,33	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E03	0,164842	0,16391	0,147162	10/10/13	Div1	0	set1	SMX	11,11	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E04	0,0693643	0,0661552	0,0576075	10/10/13	Div1	0	set1	SMX	3,7	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E05	0,0997462	0,0980975	0,0910336	10/10/13	Div1	0	set1	SMX	1,23	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E06	0,0963754	0,0918979	0,0823161	10/10/13	Div1	0	set1	SMX	0,41	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E07	0,187209	0,18784	0,166597	10/10/13	Div1	0	set1	SMX	0,14	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E08	0,116621	0,112691	0,0989714	10/10/13	Div1	0	set1	SMX	0,046	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E09	0,080984	0,0802243	0,070385	10/10/13	Div1	0	set1	SMX	0,015	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E10	0,165365	0,161227	0,144445	10/10/13	Div1	0	set1	SMX	0,005	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E11	0,168871	0,170575	0,155246	10/10/13	Div1	0	set1	SMX	0,002	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	E12	0,217282	0,215247	0,19333	10/10/13	Div1	0	set1	SMX	6,00E-04	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F01	0,0681287	0,0668295	0,0586374	10/10/13	Div1	0	set1	Cipro	50	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F02	0,134273	0,132121	0,114983	10/10/13	Div1	0	set1	Cipro	23,052	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F03	0,114916	0,113769	0,102578	10/10/13	Div1	0	set1	Cipro	10,628	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F04	0,0629103	0,0616545	0,0542951	10/10/13	Div1	0	set1	Cipro	4,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F05	0,106718	0,105451	0,0946253	10/10/13	Div1	0	set1	Cipro	2,259	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F06	0,116033	0,110955	0,101361	10/10/13	Div1	0	set1	Cipro	1,042	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F07	0,0647588	0,0631335	0,0557536	10/10/13	Div1	0	set1	Cipro	0,48	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F08	0,166236	0,161655	0,144985	10/10/13	Div1	0	set1	Cipro	0,221	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F09	0,0780863	0,0767351	0,0694904	10/10/13	Div1	0	set1	Cipro	0,102	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F10	0,108239	0,102556	0,0973803	10/10/13	Div1	0	set1	Cipro	0,047	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F11	0,211626	0,210457	0,181541	10/10/13	Div1	0	set1	Cipro	0,022	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	F12	0,193675	0,190248	0,170158	10/10/13	Div1	0	set1	Cipro	0,01	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G01	0,0605323	0,0595956	0,0541659	10/10/13	Div1	0	set1	NaCl	9,9	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G02	0,0906024	0,0860246	0,0777121	10/10/13	Div1	0	set1	NaCl	6,47	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G03	0,0790634	0,0767377	0,0708554	10/10/13	Div1	0	set1	NaCl	4,23	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G04	0,0747875	0,0708764	0,0637315	10/10/13	Div1	0	set1	NaCl	2,76	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G05	0,0609525	0,0600183	0,0528573	10/10/13	Div1	0	set1	NaCl	1,81	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G06	0,0696422	0,0677569	0,060603	10/10/13	Div1	0	set1	NaCl	1,18	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G07	0,0703185	0,0694435	0,060916	10/10/13	Div1	0	set1	NaCl	0,77	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G08	0,121962	0,118009	0,106537	10/10/13	Div1	0	set1	NaCl	0,5	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G09	0,0773211	0,0758182	0,0662536	10/10/13	Div1	0	set1	NaCl	0,33	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G10	0,219343	0,214216	0,189549	10/10/13	Div1	0	set1	NaCl	0,22	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G11	0,246376	0,244224	0,213724	10/10/13	Div1	0	set1	NaCl	0,14	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	G12	0,259242	0,258973	0,226594	10/10/13	Div1	0	set1	NaCl	0,09	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H01	0,0892344	0,0881229	0,0789259	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H02	0,0696768	0,0655684	0,0566091	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H03	0,159643	0,158416	0,139121	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H04	0,0735898	0,0698429	0,0631169	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H05	0,138496	0,137066	0,122364	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H06	0,159267	0,157024	0,147536	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H07	0,213579	0,213193	0,190069	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H08	0,111303	0,106824	0,0986488	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H09	0,22114	0,219952	0,193466	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H10	0,289574	0,2867	0,252394	10/10/13	Div1	0	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H11	0,215299	0,212164	0,188405	10/10/13	Div1	0	set1	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
11/10/13 15:50	H12	0,205677	0,208845	0,187535	10/10/13	Div1	0	set1	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A01	0,105088	0,102591	0,0954846	10/10/13	Div1	120	set1	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A02	0,153014	0,151557	0,136426	10/10/13	Div1	120	set1	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A03	0,546564	0,536544	0,320356	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A04	0,283173	0,278096	0,196182	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A05	0,396283	0,391399	0,269157	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A06	0,350204	0,344205	0,212825	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A07	0,415248	0,410104	0,198407	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A08	0,409449	0,40441	0,198996	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A09	0,256492	0,250511	0,165952	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A10	0,27716	0,272844	0,197856	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A11	0,238249	0,235008	0,16374	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	A12	0,19826	0,195364	0,161048	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B01	0,161527	0,156647	0,140092	10/10/13	Div1	120	set1	SMX	100	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B02	0,148831	0,145949	0,130816	10/10/13	Div1	120	set1	SMX	33,33	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B03	0,640709	0,631194	0,306043	10/10/13	Div1	120	set1	SMX	11,11	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B04	0,282538	0,278304	0,199972	10/10/13	Div1	120	set1	SMX	3,7	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B05	0,541619	0,53319	0,24317	10/10/13	Div1	120	set1	SMX	1,23	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B06	0,410446	0,402721	0,248345	10/10/13	Div1	120	set1	SMX	0,41	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B07	0,515713	0,508211	0,233347	10/10/13	Div1	120	set1	SMX	0,14	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B08	0,296575	0,292277	0,211689	10/10/13	Div1	120	set1	SMX	0,046	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B09	0,33017	0,325884	0,233202	10/10/13	Div1	120	set1	SMX	0,015	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B10	0,242038	0,238106	0,16928	10/10/13	Div1	120	set1	SMX	0,005	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B11	0,537695	0,525767	0,232883	10/10/13	Div1	120	set1	SMX	0,002	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	B12	0,213418	0,210375	0,170597	10/10/13	Div1	120	set1	SMX	6,00E-04	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C01	0,111337	0,106667	0,0982515	10/10/13	Div1	120	set1	Cipro	50	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C02	0,0866085	0,0798936	0,0705599	10/10/13	Div1	120	set1	Cipro	23,052	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C03	0,288382	0,282438	0,173246	10/10/13	Div1	120	set1	Cipro	10,628	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C04	0,278124	0,268877	0,201009	10/10/13	Div1	120	set1	Cipro	4,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C05	0,422363	0,414526	0,248624	10/10/13	Div1	120	set1	Cipro	2,259	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C06	0,29075	0,281694	0,196858	10/10/13	Div1	120	set1	Cipro	1,042	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C07	0,254057	0,249665	0,159687	10/10/13	Div1	120	set1	Cipro	0,48	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C08	0,269076	0,262321	0,192476	10/10/13	Div1	120	set1	Cipro	0,221	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C09	0,272817	0,269126	0,1799	10/10/13	Div1	120	set1	Cipro	0,102	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C10	0,287684	0,283116	0,204932	10/10/13	Div1	120	set1	Cipro	0,047	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C11	0,314494	0,307636	0,229677	10/10/13	Div1	120	set1	Cipro	0,022	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	C12	0,151988	0,148771	0,123953	10/10/13	Div1	120	set1	Cipro	0,01	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D01	0,248543	0,242389	0,172767	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D02	0,58911	0,574582	0,248372	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D03	0,313583	0,308227	0,217092	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D04	0,223723	0,218648	0,150503	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D05	0,262996	0,259484	0,18811	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D06	0,427771	0,413757	0,250408	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D07	0,253068	0,250488	0,177395	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D08	0,295058	0,290886	0,204508	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D09	0,297457	0,292022	0,191077	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D10	0,29729	0,293055	0,205296	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D11	0,296819	0,292187	0,214184	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	D12	0,191898	0,188942	0,157025	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E01	0,113892	0,109062	0,100732	10/10/13	Div1	120	set1	SMX	100	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E02	0,131483	0,12028	0,105295	10/10/13	Div1	120	set1	SMX	33,33	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E03	0,208707	0,206504	0,171243	10/10/13	Div1	120	set1	SMX	11,11	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E04	0,230548	0,222691	0,146244	10/10/13	Div1	120	set1	SMX	3,7	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E05	0,276428	0,269313	0,185752	10/10/13	Div1	120	set1	SMX	1,23	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E06	0,305449	0,282361	0,191375	10/10/13	Div1	120	set1	SMX	0,41	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E07	0,363682	0,358219	0,265333	10/10/13	Div1	120	set1	SMX	0,14	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E08	0,466876	0,460455	0,212991	10/10/13	Div1	120	set1	SMX	0,046	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E09	0,283995	0,27844	0,17865	10/10/13	Div1	120	set1	SMX	0,015	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E10	0,539709	0,527711	0,306769	10/10/13	Div1	120	set1	SMX	0,005	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E11	0,289281	0,284609	0,205085	10/10/13	Div1	120	set1	SMX	0,002	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	E12	0,3192	0,315771	0,260464	10/10/13	Div1	120	set1	SMX	6,00E-04	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F01	0,0756638	0,072942	0,0662121	10/10/13	Div1	120	set1	Cipro	50	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F02	0,146732	0,142679	0,124226	10/10/13	Div1	120	set1	Cipro	23,052	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F03	0,115949	0,111833	0,101857	10/10/13	Div1	120	set1	Cipro	10,628	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F04	0,199815	0,186364	0,134756	10/10/13	Div1	120	set1	Cipro	4,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F05	0,3133	0,305843	0,18739	10/10/13	Div1	120	set1	Cipro	2,259	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F06	0,45854	0,439311	0,258512	10/10/13	Div1	120	set1	Cipro	1,042	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F07	0,27865	0,271687	0,171803	10/10/13	Div1	120	set1	Cipro	0,48	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F08	0,310756	0,302433	0,208697	10/10/13	Div1	120	set1	Cipro	0,221	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F09	0,292835	0,287034	0,179516	10/10/13	Div1	120	set1	Cipro	0,102	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F10	0,319732	0,310212	0,203498	10/10/13	Div1	120	set1	Cipro	0,047	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F11	0,649075	0,633568	0,23361	10/10/13	Div1	120	set1	Cipro	0,022	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	F12	0,295529	0,292219	0,245111	10/10/13	Div1	120	set1	Cipro	0,01	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G01	0,0739619	0,0670576	0,060471	10/10/13	Div1	120	set1	NaCl	9,9	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G02	0,0917772	0,0816988	0,072799	10/10/13	Div1	120	set1	NaCl	6,47	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G03	0,131123	0,121415	0,109022	10/10/13	Div1	120	set1	NaCl	4,23	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G04	0,133465	0,093213	0,0830817	10/10/13	Div1	120	set1	NaCl	2,76	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G05	0,0883243	0,0779321	0,0686115	10/10/13	Div1	120	set1	NaCl	1,81	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G06	0,599789	0,57296	0,286517	10/10/13	Div1	120	set1	NaCl	1,18	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G07	0,29159	0,283518	0,183989	10/10/13	Div1	120	set1	NaCl	0,77	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G08	0,252119	0,240524	0,166118	10/10/13	Div1	120	set1	NaCl	0,5	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G09	0,29449	0,28784	0,185738	10/10/13	Div1	120	set1	NaCl	0,33	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G10	0,692552	0,677015	0,368104	10/10/13	Div1	120	set1	NaCl	0,22	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G11	0,424765	0,419604	0,208437	10/10/13	Div1	120	set1	NaCl	0,14	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	G12	0,341335	0,336112	0,280159	10/10/13	Div1	120	set1	NaCl	0,09	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H01	0,717679	0,704255	0,322632	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H02	0,303108	0,2966	0,176832	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H03	0,772714	0,754021	0,366827	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H04	0,24144	0,236777	0,168482	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H05	0,323298	0,31787	0,235672	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H06	0,238385	0,232784	0,161524	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
16/10/13 14:34	H07	0,381724	0,37547	0,282695	10/10/13	Div1	120	set1	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
